# board=.../Projeto 1/Projeto 1.bot.etch.tap
# tool size=0.177800
# pass=1
-8.62748, 4.17669,-8.69505, 4.38467
-8.69505, 4.38467,-8.72926, 4.60066
-12.68926, 4.60066,-12.68926, 7.36934
-12.68926, 7.36934,-12.65505, 7.58533
-12.65505, 7.58533,-12.58748, 7.79331
-12.58748, 7.79331,-12.48820, 7.98815
-12.48820, 7.98815,-12.35966, 8.16507
-12.35966, 8.16507,-12.20503, 8.31970
-12.20503, 8.31970,-12.02811, 8.44823
-12.02811, 8.44823,-11.83327, 8.54751
-11.83327, 8.54751,-11.62529, 8.61509
-11.62529, 8.61509,-11.40930, 8.64930
-11.40930, 8.64930,-11.19062, 8.64930
-11.19062, 8.64930,-10.97463, 8.61509
-10.97463, 8.61509,-10.76665, 8.54751
-10.76665, 8.54751,-10.57181, 8.44823
-10.57181, 8.44823,-10.39489, 8.31970
-10.39489, 8.31970,-10.24026, 8.16507
-10.24026, 8.16507,-10.11172, 7.98815
-10.11172, 7.98815,-10.01245, 7.79331
-10.01245, 7.79331,-9.94487, 7.58533
-9.94487, 7.58533,-9.91066, 7.36934
-9.91066, 7.36934,-9.91066, 4.60066
-9.91066, 4.60066,-9.94487, 4.38467
-9.94487, 4.38467,-10.01245, 4.17669
-10.01245, 4.17669,-10.11172, 3.98185
-10.11172, 3.98185,-10.24026, 3.80493
-10.24026, 3.80493,-10.39489, 3.65030
-10.39489, 3.65030,-10.57181, 3.52176
-10.57181, 3.52176,-10.76665, 3.42248
-10.76665, 3.42248,-10.97463, 3.35491
-10.97463, 3.35491,-11.19062, 3.32070
-11.19062, 3.32070,-11.40930, 3.32070
-11.40930, 3.32070,-11.62529, 3.35491
-11.62529, 3.35491,-11.83327, 3.42248
-11.83327, 3.42248,-12.02811, 3.52176
-12.02811, 3.52176,-12.20503, 3.65030
-12.20503, 3.65030,-12.35966, 3.80493
-12.35966, 3.80493,-12.48820, 3.98185
-12.48820, 3.98185,-12.58748, 4.17669
-12.58748, 4.17669,-12.65505, 4.38467
-12.65505, 4.38467,-12.68926, 4.60066
# pass=2
-17.84166,17.04150,-17.84166,17.78849
-17.84166,17.78849,-17.31346,18.31670
-17.31346,18.31670,-16.56647,18.31670
-16.56647,18.31670,-16.03826,17.78849
-16.03826,17.78849,-16.03826,17.04150
-16.03826,17.04150,-16.56647,16.51330
-16.56647,16.51330,-17.31346,16.51330
-17.31346,16.51330,-17.84166,17.04150
-15.30166,17.04150,-15.30166,17.78849
-15.30166,17.78849,-14.77346,18.31670
-14.77346,18.31670,-14.02647,18.31670
-14.02647,18.31670,-13.49826,17.78849
-13.49826,17.78849,-13.49826,17.04150
-13.49826,17.04150,-14.02647,16.51330
-14.02647,16.51330,-14.77346,16.51330
-14.77346,16.51330,-15.30166,17.04150
-3.23666,17.04150,-3.23666,17.78849
-3.23666,17.78849,-2.70846,18.31670
-2.70846,18.31670,-1.96147,18.31670
-1.96147,18.31670,-1.43326,17.78849
-1.43326,17.78849,-1.43326,17.04150
-1.43326,17.04150,-1.96147,16.51330
-1.96147,16.51330,-2.70846,16.51330
-2.70846,16.51330,-3.23666,17.04150
-10.85666,17.04150,-10.85666,17.78849
-10.85666,17.78849,-10.32846,18.31670
-10.32846,18.31670,-9.58147,18.31670
-9.58147,18.31670,-9.05326,17.78849
-9.05326,17.78849,-9.05326,17.04150
-9.05326,17.04150,-9.58147,16.51330
-9.58147,16.51330,-10.32846,16.51330
-10.32846,16.51330,-10.85666,17.04150
-17.84166,25.93150,-17.84166,26.67849
-17.84166,26.67849,-17.31346,27.20670
-17.31346,27.20670,-16.56647,27.20670
-16.56647,27.20670,-16.03826,26.67849
-16.03826,26.67849,-16.03826,25.93150
-16.03826,25.93150,-16.56647,25.40330
-16.56647,25.40330,-17.31346,25.40330
-17.31346,25.40330,-17.84166,25.93150
-15.30166,25.93150,-15.30166,26.67849
-15.30166,26.67849,-14.77346,27.20670
-14.77346,27.20670,-14.02647,27.20670
-14.02647,27.20670,-13.49826,26.67849
-13.49826,26.67849,-13.49826,25.93150
-13.49826,25.93150,-14.02647,25.40330
-14.02647,25.40330,-14.77346,25.40330
-14.77346,25.40330,-15.30166,25.93150
-3.23666,25.93150,-3.23666,26.67849
-3.23666,26.67849,-2.70846,27.20670
-2.70846,27.20670,-1.96147,27.20670
-1.96147,27.20670,-1.43326,26.67849
-1.43326,26.67849,-1.43326,25.93150
-1.43326,25.93150,-1.96147,25.40330
-1.96147,25.40330,-2.70846,25.40330
-2.70846,25.40330,-3.23666,25.93150
-10.85666,25.93150,-10.85666,26.67849
-10.85666,26.67849,-10.32846,27.20670
-10.32846,27.20670,-9.58147,27.20670
-9.58147,27.20670,-9.05326,26.67849
-9.05326,26.67849,-9.05326,25.93150
-9.05326,25.93150,-9.58147,25.40330
-9.58147,25.40330,-10.32846,25.40330
-10.32846,25.40330,-10.85666,25.93150
-17.84166,34.18650,-17.84166,34.93349
-17.84166,34.93349,-17.31346,35.46170
-17.31346,35.46170,-16.56647,35.46170
-16.56647,35.46170,-16.03826,34.93349
-16.03826,34.93349,-16.03826,34.18650
-16.03826,34.18650,-16.56647,33.65830
-16.56647,33.65830,-17.31346,33.65830
-17.31346,33.65830,-17.84166,34.18650
-15.30166,34.18650,-15.30166,34.93349
-15.30166,34.93349,-14.77346,35.46170
-14.77346,35.46170,-14.02647,35.46170
-14.02647,35.46170,-13.49826,34.93349
-13.49826,34.93349,-13.49826,34.18650
-13.49826,34.18650,-14.02647,33.65830
-14.02647,33.65830,-14.77346,33.65830
-14.77346,33.65830,-15.30166,34.18650
-3.23666,34.18650,-3.23666,34.93349
-3.23666,34.93349,-2.70846,35.46170
-2.70846,35.46170,-1.96147,35.46170
-1.96147,35.46170,-1.43326,34.93349
-1.43326,34.93349,-1.43326,34.18650
-1.43326,34.18650,-1.96147,33.65830
-1.96147,33.65830,-2.70846,33.65830
-2.70846,33.65830,-3.23666,34.18650
-10.85666,34.18650,-10.85666,34.93349
-10.85666,34.93349,-10.32846,35.46170
-10.32846,35.46170,-9.58147,35.46170
-9.58147,35.46170,-9.05326,34.93349
-9.05326,34.93349,-9.05326,34.18650
-9.05326,34.18650,-9.58147,33.65830
-9.58147,33.65830,-10.32846,33.65830
-10.32846,33.65830,-10.85666,34.18650
-8.85626, 4.59066,-8.85626, 7.37933
-8.85626, 7.37933,-8.81892, 7.61507
-8.81892, 7.61507,-8.74517, 7.84206
-8.74517, 7.84206,-8.63682, 8.05471
-8.63682, 8.05471,-8.49653, 8.24780
-8.49653, 8.24780,-8.32776, 8.41657
-8.32776, 8.41657,-8.13467, 8.55685
-8.13467, 8.55685,-7.92202, 8.66521
-7.92202, 8.66521,-7.69503, 8.73896
-7.69503, 8.73896,-7.45930, 8.77630
-7.45930, 8.77630,-7.22063, 8.77630
-7.22063, 8.77630,-6.98489, 8.73896
-6.98489, 8.73896,-6.75790, 8.66521
-6.75790, 8.66521,-6.54525, 8.55685
-6.54525, 8.55685,-6.35216, 8.41657
-6.35216, 8.41657,-6.18339, 8.24780
-6.18339, 8.24780,-6.04311, 8.05471
-6.04311, 8.05471,-5.93475, 7.84206
-5.93475, 7.84206,-5.86100, 7.61507
-5.86100, 7.61507,-5.82366, 7.37933
-5.82366, 7.37933,-5.82366, 4.59066
-5.82366, 4.59066,-5.86100, 4.35493
-5.86100, 4.35493,-5.93475, 4.12794
-5.93475, 4.12794,-6.04311, 3.91528
-6.04311, 3.91528,-6.18339, 3.72220
-6.18339, 3.72220,-6.35216, 3.55343
-6.35216, 3.55343,-6.54525, 3.41314
-6.54525, 3.41314,-6.75790, 3.30479
-6.75790, 3.30479,-6.98489, 3.23104
-6.98489, 3.23104,-7.22063, 3.19370
-7.22063, 3.19370,-7.45930, 3.19370
-7.45930, 3.19370,-7.69503, 3.23104
-7.69503, 3.23104,-7.92202, 3.30479
-7.92202, 3.30479,-8.13467, 3.41314
-8.13467, 3.41314,-8.32776, 3.55343
-8.32776, 3.55343,-8.49653, 3.72220
-8.49653, 3.72220,-8.63682, 3.91528
-8.63682, 3.91528,-8.74517, 4.12794
-8.74517, 4.12794,-8.81892, 4.35493
-8.81892, 4.35493,-8.85626, 4.59066
-12.81626, 4.59066,-12.81626, 7.37933
-12.81626, 7.37933,-12.77892, 7.61507
-12.77892, 7.61507,-12.70517, 7.84206
-12.70517, 7.84206,-12.59682, 8.05471
-12.59682, 8.05471,-12.45653, 8.24780
-12.45653, 8.24780,-12.28776, 8.41657
-12.28776, 8.41657,-12.09468, 8.55685
-12.09468, 8.55685,-11.88202, 8.66521
-11.88202, 8.66521,-11.65503, 8.73896
-11.65503, 8.73896,-11.41930, 8.77630
-11.41930, 8.77630,-11.18063, 8.77630
-11.18063, 8.77630,-10.94489, 8.73896
-10.94489, 8.73896,-10.71790, 8.66521
-10.71790, 8.66521,-10.50525, 8.55685
-10.50525, 8.55685,-10.31216, 8.41657
-10.31216, 8.41657,-10.14339, 8.24780
-10.14339, 8.24780,-10.00311, 8.05471
-10.00311, 8.05471,-9.89475, 7.84206
-9.89475, 7.84206,-9.82100, 7.61507
-9.82100, 7.61507,-9.78366, 7.37933
-9.78366, 7.37933,-9.78366, 4.59066
-9.78366, 4.59066,-9.82100, 4.35493
-9.82100, 4.35493,-9.89475, 4.12794
-9.89475, 4.12794,-10.00311, 3.91528
-10.00311, 3.91528,-10.14339, 3.72220
-10.14339, 3.72220,-10.31216, 3.55343
-10.31216, 3.55343,-10.50525, 3.41314
-10.50525, 3.41314,-10.71790, 3.30479
-10.71790, 3.30479,-10.94489, 3.23104
-10.94489, 3.23104,-11.18063, 3.19370
-11.18063, 3.19370,-11.41930, 3.19370
-11.41930, 3.19370,-11.65503, 3.23104
-11.65503, 3.23104,-11.88202, 3.30479
-11.88202, 3.30479,-12.09468, 3.41314
-12.09468, 3.41314,-12.28776, 3.55343
-12.28776, 3.55343,-12.45653, 3.72220
-12.45653, 3.72220,-12.59682, 3.91528
-12.59682, 3.91528,-12.70517, 4.12794
-12.70517, 4.12794,-12.77892, 4.35493
-12.77892, 4.35493,-12.81626, 4.59066
# pass=3
-17.96866,16.98890,-17.96866,17.84110
-17.96866,17.84110,-17.36606,18.44370
-17.36606,18.44370,-16.51386,18.44370
-16.51386,18.44370,-15.91126,17.84110
-15.91126,17.84110,-15.91126,16.98890
-15.91126,16.98890,-16.51386,16.38630
-16.51386,16.38630,-17.36606,16.38630
-17.36606,16.38630,-17.96866,16.98890
-15.42866,16.98890,-15.42866,17.84110
-15.42866,17.84110,-14.82606,18.44370
-14.82606,18.44370,-13.97386,18.44370
-13.97386,18.44370,-13.37126,17.84110
-13.37126,17.84110,-13.37126,16.98890
-13.37126,16.98890,-13.97386,16.38630
-13.97386,16.38630,-14.82606,16.38630
-14.82606,16.38630,-15.42866,16.98890
-3.36366,16.98890,-3.36366,17.84110
-3.36366,17.84110,-2.76106,18.44370
-2.76106,18.44370,-1.90886,18.44370
-1.90886,18.44370,-1.30626,17.84110
-1.30626,17.84110,-1.30626,16.98890
-1.30626,16.98890,-1.90886,16.38630
-1.90886,16.38630,-2.76106,16.38630
-2.76106,16.38630,-3.36366,16.98890
-10.98366,16.98890,-10.98366,17.84110
-10.98366,17.84110,-10.38106,18.44370
-10.38106,18.44370,-9.52886,18.44370
-9.52886,18.44370,-8.92626,17.84110
-8.92626,17.84110,-8.92626,16.98890
-8.92626,16.98890,-9.52886,16.38630
-9.52886,16.38630,-10.38106,16.38630
-10.38106,16.38630,-10.98366,16.98890
-17.96866,25.87890,-17.96866,26.73110
-17.96866,26.73110,-17.36606,27.33370
-17.36606,27.33370,-16.51386,27.33370
-16.51386,27.33370,-15.91126,26.73110
-15.91126,26.73110,-15.91126,25.87890
-15.91126,25.87890,-16.51386,25.27630
-16.51386,25.27630,-17.36606,25.27630
-17.36606,25.27630,-17.96866,25.87890
-15.42866,25.87890,-15.42866,26.73110
-15.42866,26.73110,-14.82606,27.33370
-14.82606,27.33370,-13.97386,27.33370
-13.97386,27.33370,-13.37126,26.73110
-13.37126,26.73110,-13.37126,25.87890
-13.37126,25.87890,-13.97386,25.27630
-13.97386,25.27630,-14.82606,25.27630
-14.82606,25.27630,-15.42866,25.87890
-3.36366,25.87890,-3.36366,26.73110
-3.36366,26.73110,-2.76106,27.33370
-2.76106,27.33370,-1.90886,27.33370
-1.90886,27.33370,-1.30626,26.73110
-1.30626,26.73110,-1.30626,25.87890
-1.30626,25.87890,-1.90886,25.27630
-1.90886,25.27630,-2.76106,25.27630
-2.76106,25.27630,-3.36366,25.87890
-10.98366,25.87890,-10.98366,26.73110
-10.98366,26.73110,-10.38106,27.33370
-10.38106,27.33370,-9.52886,27.33370
-9.52886,27.33370,-8.92626,26.73110
-8.92626,26.73110,-8.92626,25.87890
-8.92626,25.87890,-9.52886,25.27630
-9.52886,25.27630,-10.38106,25.27630
-10.38106,25.27630,-10.98366,25.87890
-17.96866,34.13390,-17.96866,34.98610
-17.96866,34.98610,-17.36606,35.58870
-17.36606,35.58870,-16.51386,35.58870
-16.51386,35.58870,-15.91126,34.98610
-15.91126,34.98610,-15.91126,34.13390
-15.91126,34.13390,-16.51386,33.53130
-16.51386,33.53130,-17.36606,33.53130
-17.36606,33.53130,-17.96866,34.13390
-15.42866,34.13390,-15.42866,34.98610
-15.42866,34.98610,-14.82606,35.58870
-14.82606,35.58870,-13.97386,35.58870
-13.97386,35.58870,-13.37126,34.98610
-13.37126,34.98610,-13.37126,34.13390
-13.37126,34.13390,-13.97386,33.53130
-13.97386,33.53130,-14.82606,33.53130
-14.82606,33.53130,-15.42866,34.13390
-3.36366,34.13390,-3.36366,34.98610
-3.36366,34.98610,-2.76106,35.58870
-2.76106,35.58870,-1.90886,35.58870
-1.90886,35.58870,-1.30626,34.98610
-1.30626,34.98610,-1.30626,34.13390
-1.30626,34.13390,-1.90886,33.53130
-1.90886,33.53130,-2.76106,33.53130
-2.76106,33.53130,-3.36366,34.13390
-10.98366,34.13390,-10.98366,34.98610
-10.98366,34.98610,-10.38106,35.58870
-10.38106,35.58870,-9.52886,35.58870
-9.52886,35.58870,-8.92626,34.98610
-8.92626,34.98610,-8.92626,34.13390
-8.92626,34.13390,-9.52886,33.53130
-9.52886,33.53130,-10.38106,33.53130
-10.38106,33.53130,-10.98366,34.13390
-8.98326, 4.60229,-8.98326, 7.36771
-8.98326, 7.36771,-8.95514, 7.58128
-8.95514, 7.58128,-8.89939, 7.78935
-8.89939, 7.78935,-8.81695, 7.98837
-8.81695, 7.98837,-8.70925, 8.17492
-8.70925, 8.17492,-8.57811, 8.34582
-8.57811, 8.34582,-8.42579, 8.49815
-8.42579, 8.49815,-8.25489, 8.62928
-8.25489, 8.62928,-8.06833, 8.73699
-8.06833, 8.73699,-7.86932, 8.81943
-7.86932, 8.81943,-7.66124, 8.87518
-7.66124, 8.87518,-7.44767, 8.90330
-7.44767, 8.90330,-7.23225, 8.90330
-7.23225, 8.90330,-7.01868, 8.87518
-7.01868, 8.87518,-6.81061, 8.81943
-6.81061, 8.81943,-6.61159, 8.73699
-6.61159, 8.73699,-6.42503, 8.62928
-6.42503, 8.62928,-6.25413, 8.49815
-6.25413, 8.49815,-6.10181, 8.34582
-6.10181, 8.34582,-5.97067, 8.17492
-5.97067, 8.17492,-5.86297, 7.98837
-5.86297, 7.98837,-5.78053, 7.78935
-5.78053, 7.78935,-5.72478, 7.58128
-5.72478, 7.58128,-5.69666, 7.36771
-5.69666, 7.36771,-5.69666, 4.60229
-5.69666, 4.60229,-5.72478, 4.38872
-5.72478, 4.38872,-5.78053, 4.18064
-5.78053, 4.18064,-5.86297, 3.98163
-5.86297, 3.98163,-5.97067, 3.79507
-5.97067, 3.79507,-6.10181, 3.62417
-6.10181, 3.62417,-6.25413, 3.47185
-6.25413, 3.47185,-6.42503, 3.34071
-6.42503, 3.34071,-6.61159, 3.23301
-6.61159, 3.23301,-6.81061, 3.15057
-6.81061, 3.15057,-7.01868, 3.09482
-7.01868, 3.09482,-7.23225, 3.06670
-7.23225, 3.06670,-7.44767, 3.06670
-7.44767, 3.06670,-7.66124, 3.09482
-7.66124, 3.09482,-7.86932, 3.15057
-7.86932, 3.15057,-8.06833, 3.23301
-8.06833, 3.23301,-8.25489, 3.34071
-8.25489, 3.34071,-8.42579, 3.47185
-8.42579, 3.47185,-8.57811, 3.62417
-8.57811, 3.62417,-8.70925, 3.79507
-8.70925, 3.79507,-8.81695, 3.98163
-8.81695, 3.98163,-8.89939, 4.18064
-8.89939, 4.18064,-8.95514, 4.38872
-8.95514, 4.38872,-8.98326, 4.60229
-12.94326, 4.60229,-12.94326, 7.36771
-12.94326, 7.36771,-12.91514, 7.58128
-12.91514, 7.58128,-12.85939, 7.78935
-12.85939, 7.78935,-12.77695, 7.98837
-12.77695, 7.98837,-12.66925, 8.17492
-12.66925, 8.17492,-12.53811, 8.34582
-12.53811, 8.34582,-12.38579, 8.49815
-12.38579, 8.49815,-12.21489, 8.62928
-12.21489, 8.62928,-12.02833, 8.73699
-12.02833, 8.73699,-11.82932, 8.81943
-11.82932, 8.81943,-11.62124, 8.87518
-11.62124, 8.87518,-11.40767, 8.90330
-11.40767, 8.90330,-11.19225, 8.90330
-11.19225, 8.90330,-10.97868, 8.87518
-10.97868, 8.87518,-10.77061, 8.81943
-10.77061, 8.81943,-10.57159, 8.73699
-10.57159, 8.73699,-10.38503, 8.62928
-10.38503, 8.62928,-10.21413, 8.49815
-10.21413, 8.49815,-10.06181, 8.34582
-10.06181, 8.34582,-9.93068, 8.17492
-9.93068, 8.17492,-9.82297, 7.98837
-9.82297, 7.98837,-9.74053, 7.78935
-9.74053, 7.78935,-9.68478, 7.58128
-9.68478, 7.58128,-9.65666, 7.36771
-9.65666, 7.36771,-9.65666, 4.60229
-9.65666, 4.60229,-9.68478, 4.38872
-9.68478, 4.38872,-9.74053, 4.18064
-9.74053, 4.18064,-9.82297, 3.98163
-9.82297, 3.98163,-9.93068, 3.79507
-9.93068, 3.79507,-10.06181, 3.62417
-10.06181, 3.62417,-10.21413, 3.47185
-10.21413, 3.47185,-10.38503, 3.34071
-10.38503, 3.34071,-10.57159, 3.23301
-10.57159, 3.23301,-10.77061, 3.15057
-10.77061, 3.15057,-10.97868, 3.09482
-10.97868, 3.09482,-11.19225, 3.06670
-11.19225, 3.06670,-11.40767, 3.06670
-11.40767, 3.06670,-11.62124, 3.09482
-11.62124, 3.09482,-11.82932, 3.15057
-11.82932, 3.15057,-12.02833, 3.23301
-12.02833, 3.23301,-12.21489, 3.34071
-12.21489, 3.34071,-12.38579, 3.47185
-12.38579, 3.47185,-12.53811, 3.62417
-12.53811, 3.62417,-12.66925, 3.79507
-12.66925, 3.79507,-12.77695, 3.98163
-12.77695, 3.98163,-12.85939, 4.18064
-12.85939, 4.18064,-12.91514, 4.38872
-12.91514, 4.38872,-12.94326, 4.60229
# pass=4
-18.09566,16.93629,-18.09566,17.89370
-18.09566,17.89370,-17.41867,18.57070
-17.41867,18.57070,-16.46126,18.57070
-16.46126,18.57070,-15.78426,17.89370
-15.78426,17.89370,-15.78426,16.93629
-15.78426,16.93629,-16.46126,16.25930
-16.46126,16.25930,-17.41867,16.25930
-17.41867,16.25930,-18.09566,16.93629
-15.55566,16.93629,-15.55566,17.89370
-15.55566,17.89370,-14.87867,18.57070
-14.87867,18.57070,-13.92126,18.57070
-13.92126,18.57070,-13.24426,17.89370
-13.24426,17.89370,-13.24426,16.93629
-13.24426,16.93629,-13.92126,16.25930
-13.92126,16.25930,-14.87867,16.25930
-14.87867,16.25930,-15.55566,16.93629
-3.49066,16.93629,-3.49066,17.89370
-3.49066,17.89370,-2.81367,18.57070
-2.81367,18.57070,-1.85626,18.57070
-1.85626,18.57070,-1.17926,17.89370
-1.17926,17.89370,-1.17926,16.93629
-1.17926,16.93629,-1.85626,16.25930
-1.85626,16.25930,-2.81367,16.25930
-2.81367,16.25930,-3.49066,16.93629
-11.11066,16.93629,-11.11066,17.89370
-11.11066,17.89370,-10.43367,18.57070
-10.43367,18.57070,-9.47626,18.57070
-9.47626,18.57070,-8.79926,17.89370
-8.79926,17.89370,-8.79926,16.93629
-8.79926,16.93629,-9.47626,16.25930
-9.47626,16.25930,-10.43367,16.25930
-10.43367,16.25930,-11.11066,16.93629
-18.09566,25.82629,-18.09566,26.78370
-18.09566,26.78370,-17.41867,27.46070
-17.41867,27.46070,-16.46126,27.46070
-16.46126,27.46070,-15.78426,26.78370
-15.78426,26.78370,-15.78426,25.82629
-15.78426,25.82629,-16.46126,25.14930
-16.46126,25.14930,-17.41867,25.14930
-17.41867,25.14930,-18.09566,25.82629
-15.55566,25.82629,-15.55566,26.78370
-15.55566,26.78370,-14.87867,27.46070
-14.87867,27.46070,-13.92126,27.46070
-13.92126,27.46070,-13.24426,26.78370
-13.24426,26.78370,-13.24426,25.82629
-13.24426,25.82629,-13.92126,25.14930
-13.92126,25.14930,-14.87867,25.14930
-14.87867,25.14930,-15.55566,25.82629
-3.49066,25.82629,-3.49066,26.78370
-3.49066,26.78370,-2.81367,27.46070
-2.81367,27.46070,-1.85626,27.46070
-1.85626,27.46070,-1.17926,26.78370
-1.17926,26.78370,-1.17926,25.82629
-1.17926,25.82629,-1.85626,25.14930
-1.85626,25.14930,-2.81367,25.14930
-2.81367,25.14930,-3.49066,25.82629
-11.11066,25.82629,-11.11066,26.78370
-11.11066,26.78370,-10.43367,27.46070
-10.43367,27.46070,-9.47626,27.46070
-9.47626,27.46070,-8.79926,26.78370
-8.79926,26.78370,-8.79926,25.82629
-8.79926,25.82629,-9.47626,25.14930
-9.47626,25.14930,-10.43367,25.14930
-10.43367,25.14930,-11.11066,25.82629
